Soil Moisture,Temperature,Humidity,Rain,Crop Type,Pump
27.76,17.38,49.6,0,Rice,1
41.34,19.87,33.49,0,Cotton,0
41.43,17.42,41.38,0,Wheat,0
14.45,41.81,54.13,1,Wheat,0
75.24,39.83,41.8,0,Rice,0
45.4,39.86,37.52,0,Wheat,0
79.89,38.64,75.2,0,Wheat,0
82.28,37.09,20.59,1,Sugarcane,0
28.02,30.74,60.44,0,Wheat,1
65.88,36.2,79.53,1,Maize,0
50.14,16.27,39.97,0,Wheat,0
84.81,35.51,65.25,0,Cotton,0
28.34,40.67,70.17,1,Sugarcane,0
67.61,31.51,69.13,1,Cotton,0
61.66,26.8,53.44,0,Cotton,0
35.1,24.16,45.99,0,Maize,1
21.61,36.21,82.69,0,Sugarcane,1
65.39,37.86,76.88,0,Rice,0
72.78,43.74,44.09,0,Wheat,0
36.83,26.3,27.73,0,Maize,1
64.81,40.4,25.39,0,Maize,0
43.59,33.52,27.07,0,Rice,1
70.62,44.13,63.72,0,Maize,0
26.93,32.42,23.87,0,Rice,1
85.67,32.08,45.27,0,Rice,0
34.43,34.07,76.49,0,Rice,1
41.26,39.73,42.08,0,Maize,1
14.94,46.83,77.25,0,Rice,1
19.48,17.43,75.91,0,Maize,1
53.85,16.76,38.44,0,Sugarcane,0
32.75,45.94,74.66,0,Rice,1
81.02,32.49,76.08,1,Maize,0
11.25,35.29,49.81,0,Maize,1
42.22,30.92,35.78,0,Maize,1
38.67,18.09,59.1,0,Wheat,1
11.64,40.35,89.1,1,Wheat,0
20.57,39.66,67.97,0,Rice,1
45.16,25.29,32.97,1,Sugarcane,0
51.89,25.11,71.21,0,Rice,1
44.36,42.65,52.04,1,Cotton,0
55.13,17.39,64.36,0,Cotton,1
60.59,44.08,75.05,0,Sugarcane,0
10.84,23.47,58.62,1,Sugarcane,0
49.45,34.57,81.05,0,Sugarcane,1
91.9,45.89,74.16,0,Wheat,0
54.12,37.38,66.13,0,Wheat,0
67.59,28.68,31.31,0,Cotton,0
36.51,37.75,82.7,1,Sugarcane,0
75.79,26.35,90.19,0,Maize,0
75.7,24.15,30.27,1,Cotton,0
54.31,47.89,56.62,1,Sugarcane,0
92.96,39.78,39.42,0,Maize,0
20.67,36.28,76.59,0,Sugarcane,1
11.44,26.72,74.12,1,Rice,0
75.46,16.62,30.57,0,Maize,1
78.61,16.02,85.78,1,Rice,1
20.22,33.29,33.57,0,Wheat,1
32.57,40.15,79.79,0,Cotton,1
11.49,32.73,54.27,1,Sugarcane,0
34.93,42.75,44.62,0,Cotton,1
75.72,16.1,31.87,0,Sugarcane,0
54.03,27.1,32.57,0,Rice,0
39.59,22.82,69.64,1,Maize,0
41.6,29.76,61.28,0,Maize,1
10.12,17.39,29.16,0,Sugarcane,1
35.48,46.49,28.45,0,Rice,1
64.95,22.37,25.42,0,Sugarcane,0
92.81,45.44,75.78,0,Sugarcane,0
82.0,29.05,73.39,0,Sugarcane,0
12.01,47.52,24.38,0,Maize,1
86.38,33.28,62.02,1,Sugarcane,0
76.57,45.72,26.35,0,Maize,0
76.33,15.18,87.78,0,Wheat,0
48.93,39.69,88.03,1,Rice,0
43.83,44.8,72.37,0,Wheat,0
35.75,19.61,89.46,1,Sugarcane,0
15.58,18.17,80.86,0,Maize,1
29.4,29.01,82.14,0,Rice,1
30.96,45.81,62.73,0,Cotton,1
51.15,32.9,42.95,0,Rice,1
73.53,32.41,36.33,0,Rice,0
50.27,19.66,44.54,0,Sugarcane,0
14.92,15.03,67.14,0,Wheat,1
91.41,41.73,32.95,0,Wheat,0
90.13,17.89,39.4,0,Cotton,0
76.74,35.92,55.1,0,Sugarcane,0
94.26,45.18,37.48,0,Rice,0
56.28,21.89,64.15,0,Wheat,0
91.84,36.95,89.24,0,Wheat,0
16.43,17.6,76.11,0,Maize,0
41.08,34.92,69.98,0,Rice,1
29.16,20.41,63.7,0,Sugarcane,1
26.65,39.29,56.6,0,Wheat,1
21.97,24.94,33.99,1,Sugarcane,0
62.91,30.29,87.1,0,Rice,0
76.41,34.78,38.64,0,Rice,0
59.16,20.65,26.85,1,Wheat,0
22.49,39.47,76.25,0,Cotton,1
78.95,24.99,33.17,0,Sugarcane,0
64.06,36.86,47.89,0,Sugarcane,0
42.99,20.22,22.12,0,Maize,1
67.3,37.71,30.28,0,Rice,0
32.09,19.23,32.99,0,Rice,1
39.34,29.04,24.08,0,Wheat,1
87.99,23.16,69.25,0,Wheat,0
34.69,39.7,82.78,0,Wheat,1
49.95,23.65,48.0,0,Maize,0
85.66,44.1,85.59,0,Cotton,0
70.16,44.43,36.0,0,Wheat,0
15.29,21.48,44.4,0,Wheat,1
22.52,35.26,31.31,0,Wheat,1
10.67,17.89,66.54,1,Maize,0
63.63,27.92,51.49,0,Sugarcane,0
48.05,38.54,66.0,0,Cotton,0
21.41,36.76,77.13,0,Sugarcane,1
91.42,35.62,60.93,0,Rice,0
55.02,24.32,67.07,0,Rice,1
30.56,27.47,90.14,1,Wheat,0
52.55,18.4,42.43,0,Sugarcane,1
67.77,38.73,46.94,1,Maize,0
16.48,31.63,73.83,0,Cotton,1
33.35,38.39,65.85,1,Sugarcane,0
78.59,23.22,33.39,0,Sugarcane,0
49.07,25.71,48.21,0,Cotton,0
56.46,26.03,55.09,1,Sugarcane,0
46.79,15.85,51.45,0,Sugarcane,1
13.73,26.25,33.37,1,Cotton,1
24.09,41.51,89.33,0,Maize,1
47.87,44.61,77.17,0,Cotton,0
27.78,32.1,56.1,0,Wheat,1
14.25,30.03,71.0,0,Wheat,1
81.71,16.02,87.3,0,Wheat,0
93.4,44.01,30.21,0,Wheat,0
77.42,15.43,38.78,0,Rice,0
82.57,46.18,60.7,0,Maize,0
30.57,31.14,79.93,0,Rice,1
91.65,26.28,22.72,0,Sugarcane,0
26.74,45.5,93.8,0,Sugarcane,1
90.87,15.8,54.12,0,Cotton,0
94.56,34.19,46.94,0,Wheat,0
70.5,33.11,41.95,1,Cotton,0
93.4,22.24,33.08,0,Sugarcane,0
58.41,29.15,79.37,0,Wheat,0
32.06,36.52,91.66,0,Maize,1
47.14,39.0,51.02,1,Sugarcane,0
60.45,15.02,91.43,0,Cotton,0
16.21,45.92,81.78,0,Cotton,1
62.9,20.43,56.08,0,Sugarcane,0
93.4,22.71,70.55,0,Rice,1
26.16,23.69,52.62,1,Maize,0
77.37,16.25,61.9,1,Sugarcane,0
87.17,19.06,24.35,1,Sugarcane,0
90.21,47.55,72.22,0,Cotton,0
91.61,25.4,23.96,0,Wheat,0
54.32,18.8,81.28,1,Wheat,0
93.07,18.53,81.87,0,Wheat,1
74.37,38.74,37.78,0,Cotton,0
23.74,43.2,44.27,0,Wheat,1
50.54,23.48,56.1,0,Sugarcane,0
71.06,15.69,64.75,0,Rice,0
31.02,22.36,41.55,1,Rice,0
64.45,16.87,64.44,0,Rice,0
66.66,18.41,42.33,0,Wheat,0
23.83,29.24,24.16,0,Rice,1
58.03,22.59,20.19,0,Wheat,0
75.59,32.03,27.59,0,Sugarcane,0
52.41,23.37,79.42,0,Sugarcane,0
11.03,46.04,92.11,0,Cotton,1
10.77,44.9,52.02,1,Cotton,0
40.35,33.7,58.45,0,Maize,1
88.73,26.7,31.01,1,Sugarcane,0
29.44,27.58,61.33,0,Wheat,1
63.92,28.59,30.85,0,Maize,0
28.88,39.01,65.84,0,Sugarcane,0
37.34,29.9,89.99,0,Wheat,1
82.08,43.27,34.68,0,Sugarcane,0
71.95,46.16,77.34,0,Sugarcane,0
18.11,26.09,21.76,0,Wheat,1
46.44,33.5,48.16,0,Sugarcane,1
12.48,18.14,28.31,0,Sugarcane,0
50.88,21.62,46.44,0,Sugarcane,0
66.31,28.64,33.02,0,Cotton,0
20.07,21.8,48.0,0,Rice,1
34.56,43.93,51.31,0,Sugarcane,1
43.82,20.22,42.54,0,Wheat,0
88.16,30.04,69.25,0,Sugarcane,0
94.43,34.99,88.91,0,Cotton,0
13.82,37.83,50.04,0,Cotton,1
74.69,27.64,34.43,1,Sugarcane,0
41.6,43.68,40.3,0,Maize,1
43.36,33.75,84.05,1,Rice,0
74.11,29.5,62.87,0,Wheat,1
88.07,17.22,54.13,1,Wheat,0
90.83,30.33,31.22,0,Wheat,0
59.06,42.08,53.73,1,Wheat,0
40.36,35.28,40.89,0,Cotton,0
76.94,42.46,90.74,0,Rice,0
31.34,31.3,86.31,0,Sugarcane,1
57.95,18.91,26.29,0,Sugarcane,0
40.48,15.45,58.75,1,Maize,0
65.81,25.01,36.88,0,Sugarcane,0
30.43,38.03,50.81,1,Rice,0
26.29,41.08,85.76,0,Sugarcane,1
88.05,24.76,59.56,0,Cotton,0
18.65,31.36,45.07,0,Sugarcane,1
53.01,28.9,35.59,1,Wheat,0
28.77,28.55,80.02,0,Wheat,1
13.31,22.63,66.84,0,Wheat,1
13.06,19.5,55.1,0,Wheat,1
24.89,21.49,36.31,0,Cotton,1
83.68,16.83,45.07,1,Cotton,0
34.01,21.54,91.99,0,Cotton,1
90.79,15.3,59.01,0,Sugarcane,0
59.44,35.7,50.05,0,Wheat,0
47.11,25.44,59.11,1,Maize,0
59.31,47.11,78.42,0,Maize,1
53.92,21.39,45.51,0,Wheat,0
74.5,26.41,33.4,0,Rice,0
34.01,26.81,63.87,0,Sugarcane,1
40.01,15.28,69.89,0,Maize,1
86.0,42.69,73.45,0,Cotton,0
90.45,16.06,86.15,1,Rice,0
85.87,46.03,47.84,1,Cotton,0
45.65,44.44,25.65,0,Rice,1
76.33,32.67,91.88,0,Rice,0
50.49,32.94,52.63,0,Sugarcane,0
52.29,36.57,66.74,0,Cotton,0
27.4,27.77,69.97,0,Cotton,1
60.25,36.36,60.99,0,Maize,0
25.82,16.48,35.39,0,Wheat,1
38.18,16.78,76.64,0,Wheat,1
82.68,30.09,80.28,1,Maize,0
27.6,33.14,61.47,0,Rice,1
16.05,44.3,56.64,0,Maize,1
15.87,18.45,28.55,0,Maize,1
89.97,42.15,26.3,0,Cotton,0
53.09,21.93,45.47,0,Maize,0
44.8,28.0,43.31,0,Rice,1
78.92,25.45,91.52,1,Wheat,0
81.05,28.21,78.77,1,Sugarcane,0
38.24,19.97,69.49,0,Maize,1
68.96,31.62,58.82,0,Maize,0
75.55,41.45,32.55,1,Cotton,0
65.65,29.57,93.38,0,Cotton,0
22.89,31.19,48.13,0,Maize,1
84.45,43.01,28.02,0,Maize,0
55.82,38.3,57.03,0,Rice,1
34.01,31.18,85.55,1,Wheat,0
46.14,23.5,86.55,0,Wheat,0
13.19,44.2,20.82,0,Sugarcane,1
20.87,34.04,86.47,0,Wheat,1
75.07,22.3,40.36,0,Sugarcane,0
10.0,23.88,22.92,1,Cotton,0
45.41,41.5,83.58,0,Sugarcane,1
54.41,16.46,84.79,0,Sugarcane,0
14.64,47.74,64.72,1,Wheat,0
92.71,19.3,63.08,0,Maize,0
29.22,41.27,80.98,0,Cotton,1
35.86,28.03,78.97,0,Rice,1
35.84,31.24,86.76,0,Sugarcane,1
29.59,44.06,61.46,0,Sugarcane,1
10.13,28.63,92.57,0,Sugarcane,1
71.99,32.74,94.71,0,Maize,0
92.18,16.63,28.74,1,Rice,0
29.06,15.08,83.72,0,Wheat,1
66.36,23.08,57.49,0,Cotton,0
73.06,37.46,49.07,0,Maize,0
82.12,19.0,65.98,1,Rice,0
45.92,18.75,24.2,0,Cotton,0
35.75,28.56,57.98,1,Wheat,0
37.65,36.38,85.32,0,Cotton,1
70.57,38.5,36.01,1,Sugarcane,0
79.43,20.89,51.98,0,Sugarcane,0
25.44,17.63,90.46,0,Maize,1
41.53,46.03,52.14,0,Cotton,0
86.66,23.6,46.88,1,Sugarcane,0
78.57,43.16,53.04,0,Maize,0
93.71,43.5,58.96,0,Maize,0
74.11,40.49,67.4,0,Maize,0
43.42,20.57,80.05,1,Wheat,0
60.2,42.12,53.91,1,Sugarcane,0
66.19,40.39,81.31,0,Sugarcane,0
16.67,34.69,60.03,0,Rice,1
56.28,26.13,45.39,0,Wheat,0
70.29,23.66,69.35,1,Sugarcane,0
24.22,19.02,73.83,1,Sugarcane,0
76.35,31.82,61.85,0,Rice,0
59.62,34.31,24.25,0,Cotton,0
90.94,26.86,32.74,1,Cotton,0
13.61,30.69,41.4,1,Wheat,0
32.55,27.0,41.2,0,Maize,1
61.13,36.15,70.51,0,Rice,0
35.21,44.74,21.38,0,Rice,1
70.73,20.41,76.68,0,Sugarcane,0
74.52,27.59,39.9,0,Sugarcane,0
18.71,19.65,43.25,0,Rice,1
53.68,35.62,59.59,0,Maize,0
53.26,39.05,36.19,0,Cotton,0
41.39,45.75,86.34,0,Wheat,0
89.3,24.2,26.4,0,Cotton,0
80.34,46.36,53.33,1,Wheat,0
69.26,17.09,83.71,0,Maize,0
70.72,34.9,66.19,0,Rice,0
49.25,16.89,41.92,0,Maize,0
88.28,44.49,51.56,1,Rice,0
69.04,32.48,73.0,1,Sugarcane,0
71.96,37.09,92.99,0,Wheat,0
83.24,42.44,86.99,1,Sugarcane,0
33.3,19.96,45.68,0,Rice,1
78.6,16.27,94.86,1,Wheat,0
26.6,44.0,20.26,0,Wheat,1
39.35,25.39,22.07,0,Sugarcane,1
38.53,19.26,81.79,0,Wheat,1
93.17,30.46,34.96,0,Rice,0
82.81,34.74,24.56,0,Rice,0
69.6,16.02,37.79,1,Sugarcane,0
71.8,24.07,51.96,1,Maize,0
57.78,16.08,74.79,0,Rice,1
90.5,28.87,66.83,0,Rice,0
52.18,44.54,37.82,0,Wheat,0
42.34,47.43,57.75,0,Wheat,0
23.86,36.02,89.47,0,Rice,1
76.83,20.33,81.13,0,Sugarcane,0
72.43,44.89,44.24,0,Maize,0
42.67,32.04,93.67,0,Wheat,0
12.14,20.07,73.15,0,Wheat,1
81.31,45.42,24.68,0,Maize,0
10.97,40.0,22.64,0,Wheat,1
69.81,39.15,32.63,0,Sugarcane,0
92.47,38.4,74.59,1,Wheat,0
47.2,21.61,33.78,0,Wheat,0
29.97,21.96,58.36,0,Rice,1
69.91,37.71,26.99,0,Sugarcane,0
79.46,22.25,89.07,0,Sugarcane,0
56.45,29.48,45.8,0,Rice,1
92.2,40.81,88.11,0,Cotton,0
14.39,40.87,90.87,0,Maize,1
52.91,29.96,20.46,1,Sugarcane,0
71.07,41.14,54.81,0,Cotton,0
83.32,42.67,21.85,0,Maize,0
25.24,36.61,88.15,0,Sugarcane,1
78.0,22.54,58.88,1,Wheat,0
56.98,24.04,25.62,0,Sugarcane,0
43.71,25.39,28.27,0,Maize,1
21.2,18.85,48.76,0,Cotton,1
83.55,24.01,90.52,0,Wheat,1
23.37,21.91,71.97,1,Maize,1
36.33,30.03,85.07,0,Maize,1
34.65,44.98,47.48,0,Sugarcane,1
84.07,18.45,23.24,1,Rice,0
67.18,38.77,93.07,0,Rice,0
77.72,37.68,21.29,0,Wheat,0
31.29,18.16,91.07,0,Maize,1
63.11,45.44,47.65,0,Cotton,0
58.6,33.76,20.76,1,Wheat,0
80.79,27.0,71.69,0,Wheat,0
87.02,39.97,93.54,0,Sugarcane,0
11.03,23.49,92.42,1,Cotton,0
67.29,37.89,32.07,0,Maize,0
14.41,16.31,33.59,0,Maize,1
56.65,42.7,62.42,0,Maize,0
34.45,29.79,67.8,1,Wheat,0
36.08,36.01,75.46,1,Sugarcane,0
40.0,22.3,33.58,0,Wheat,0
62.81,37.34,91.93,0,Rice,0
38.39,40.48,67.91,1,Rice,0
72.28,30.62,83.53,0,Maize,0
44.38,35.38,60.5,1,Sugarcane,0
15.81,30.06,51.07,0,Maize,1
76.62,44.51,93.29,0,Maize,0
34.29,31.43,63.66,0,Wheat,1
46.79,42.78,85.02,0,Maize,0
68.26,41.44,91.5,0,Maize,0
38.26,28.55,70.65,1,Sugarcane,0
14.81,22.59,61.17,0,Sugarcane,1
41.78,28.4,20.26,1,Sugarcane,0
90.28,42.27,23.0,0,Maize,1
64.55,22.51,35.06,1,Sugarcane,0
67.08,32.31,33.95,1,Sugarcane,0
63.74,41.6,39.11,0,Cotton,0
26.91,26.66,42.87,0,Cotton,1
45.56,36.19,47.0,0,Rice,1
73.83,23.11,51.54,0,Wheat,0
18.62,18.61,27.41,0,Wheat,1
33.62,41.21,23.18,1,Sugarcane,0
33.49,18.27,70.55,1,Rice,0
46.72,23.96,60.3,0,Rice,1
93.33,43.22,53.31,0,Cotton,0
15.74,26.43,67.58,0,Rice,1
54.09,47.11,82.08,0,Maize,0
25.25,47.33,52.08,0,Sugarcane,1
92.51,23.85,68.08,1,Maize,0
19.63,16.35,91.52,0,Wheat,1
44.31,38.27,82.97,0,Cotton,0
72.72,29.88,51.95,1,Maize,0
69.89,18.32,68.35,0,Sugarcane,0
45.93,38.35,33.28,1,Maize,0
39.45,16.03,62.04,0,Maize,1
43.8,43.72,93.6,0,Rice,1
32.46,19.58,58.87,1,Cotton,0
27.45,19.2,89.57,0,Wheat,1
51.06,20.8,50.55,1,Sugarcane,0
32.83,46.69,94.91,1,Sugarcane,0
34.43,37.87,63.44,0,Wheat,1
65.82,41.45,23.17,0,Sugarcane,0
92.33,28.12,64.01,0,Rice,0
61.31,26.1,40.59,1,Maize,0
16.54,22.74,22.44,0,Rice,1
16.42,30.86,81.56,0,Rice,1
90.87,33.21,40.68,0,Rice,0
35.27,35.85,79.74,0,Wheat,1
17.83,23.48,41.62,1,Cotton,0
60.92,46.31,34.57,1,Wheat,0
63.01,20.6,93.05,1,Wheat,0
65.12,46.87,47.12,0,Rice,0
32.73,15.49,65.1,1,Cotton,0
11.28,30.88,65.75,0,Wheat,1
92.03,26.0,62.04,0,Cotton,0
31.33,29.82,88.6,0,Rice,1
67.46,33.83,70.58,1,Wheat,0
70.06,29.37,50.28,1,Cotton,0
61.85,28.69,84.68,1,Sugarcane,0
36.6,39.18,33.58,1,Wheat,0
33.04,37.63,60.82,1,Wheat,0
60.8,42.5,91.29,0,Wheat,0
83.62,23.25,66.9,1,Cotton,0
90.47,35.11,81.27,0,Maize,0
19.0,34.31,69.02,0,Wheat,1
23.16,27.2,82.95,0,Sugarcane,1
90.3,31.04,90.84,0,Sugarcane,0
72.61,25.35,40.47,0,Rice,0
85.05,19.68,32.72,0,Maize,0
27.22,22.06,56.3,0,Maize,1
59.94,18.48,72.64,1,Cotton,0
69.6,37.54,37.04,1,Rice,0
67.81,36.8,20.31,0,Cotton,0
44.69,46.37,45.72,0,Rice,0
11.31,39.08,92.66,0,Maize,1
59.55,16.72,72.12,0,Cotton,0
31.51,44.18,50.1,0,Rice,0
48.27,43.47,34.44,1,Maize,0
91.39,29.63,46.71,0,Maize,0
43.92,34.33,32.74,0,Wheat,0
81.38,47.21,27.97,0,Cotton,0
26.03,32.57,88.01,0,Wheat,1
67.16,44.88,94.82,0,Maize,0
93.05,17.74,32.31,0,Cotton,0
18.66,21.3,24.09,1,Cotton,0
10.71,29.54,44.73,0,Sugarcane,1
46.85,34.3,54.62,0,Rice,1
17.87,41.94,35.36,0,Sugarcane,1
73.61,47.61,42.61,0,Sugarcane,0
87.74,27.83,35.07,0,Maize,0
46.89,16.56,78.07,0,Rice,1
31.99,41.44,73.44,0,Sugarcane,1
46.92,34.94,67.62,0,Sugarcane,1
71.49,21.55,49.04,0,Cotton,0
10.77,31.33,88.18,0,Maize,1
60.1,39.5,92.71,0,Sugarcane,1
62.13,40.42,33.02,0,Rice,0
64.2,31.49,36.73,0,Wheat,0
30.57,25.07,59.42,0,Wheat,1
70.69,47.13,26.84,0,Maize,0
17.77,36.89,52.73,0,Wheat,1
26.94,28.47,63.63,0,Cotton,1
84.58,24.26,59.16,0,Cotton,0
72.79,39.13,44.82,0,Rice,1
11.17,22.99,60.68,1,Maize,0
31.11,20.67,91.91,0,Maize,0
28.22,32.48,35.45,1,Wheat,0
33.02,24.57,69.11,1,Sugarcane,0
31.04,35.75,23.25,1,Sugarcane,0
15.31,18.89,24.98,1,Sugarcane,0
49.01,36.61,61.39,0,Rice,1
72.28,24.35,27.87,0,Maize,0
61.57,15.01,21.68,0,Wheat,0
67.19,19.19,32.86,0,Rice,0
16.9,45.81,62.36,1,Cotton,0
90.88,43.62,72.75,0,Cotton,0
81.27,22.71,35.19,0,Cotton,0
78.43,40.69,70.12,0,Maize,0
79.95,35.08,33.69,0,Cotton,0
89.28,47.04,66.01,0,Sugarcane,0
56.26,27.33,50.9,0,Cotton,0
27.02,37.49,69.03,0,Rice,1
62.43,17.1,94.63,0,Cotton,0
73.14,28.08,90.34,1,Sugarcane,0
72.72,46.81,20.32,1,Cotton,0
54.32,32.79,86.41,0,Wheat,0
15.82,24.5,24.99,1,Sugarcane,0
41.54,18.97,91.48,0,Maize,1
88.27,38.22,41.14,0,Cotton,0
59.68,36.28,48.65,0,Rice,1
55.76,27.34,26.87,0,Cotton,0
32.85,46.38,28.42,0,Rice,1
41.32,15.73,74.51,0,Wheat,0
86.1,25.02,90.82,0,Maize,0
66.65,45.4,65.81,0,Sugarcane,0
76.93,25.59,73.69,0,Sugarcane,0
48.62,23.32,77.15,0,Maize,1
63.57,32.63,39.71,0,Wheat,0
31.11,42.19,23.39,1,Wheat,0
69.96,18.4,20.14,0,Cotton,0
46.35,46.12,46.3,0,Wheat,0
47.62,41.24,38.11,0,Cotton,0
65.19,20.98,24.67,0,Rice,0
89.58,38.5,33.46,0,Maize,0
15.44,27.7,29.34,0,Rice,1
80.1,28.28,88.62,0,Rice,0
34.85,40.85,30.52,1,Rice,0
47.73,46.77,60.32,0,Rice,1
11.86,19.18,64.48,0,Sugarcane,1
35.59,28.88,60.76,1,Wheat,0
52.72,30.87,27.43,1,Maize,0
14.77,27.42,43.91,0,Maize,1
51.74,26.99,23.85,0,Rice,1
88.8,16.72,49.68,1,Maize,0
18.96,37.62,34.14,0,Cotton,1
74.98,29.4,62.12,0,Maize,0
44.82,21.43,71.96,0,Rice,1
65.69,41.93,59.91,0,Maize,0
32.12,41.48,52.57,1,Wheat,0
23.56,31.05,49.05,0,Rice,1
23.64,24.85,83.13,0,Sugarcane,1
15.99,36.06,36.45,1,Wheat,0
25.78,24.51,75.07,1,Maize,0
66.46,22.79,76.81,0,Sugarcane,0
84.94,39.11,51.44,0,Wheat,0
79.2,16.33,42.3,0,Cotton,0
68.24,18.13,55.29,0,Wheat,0
19.39,15.22,26.99,1,Sugarcane,0
34.58,20.05,23.44,0,Cotton,1
36.33,17.28,28.37,0,Maize,1
31.25,47.86,34.04,0,Rice,1
53.78,24.53,57.81,0,Maize,0
55.52,19.93,83.69,0,Rice,1
40.34,22.95,37.67,0,Rice,1
40.07,45.89,90.14,1,Sugarcane,0
80.43,32.17,91.62,0,Cotton,1
77.09,27.04,91.92,1,Cotton,0
36.16,43.82,82.82,0,Wheat,1
87.67,28.03,47.29,0,Maize,0
90.99,26.06,25.45,0,Sugarcane,0
37.77,21.84,62.66,0,Maize,1
40.13,27.47,61.9,0,Wheat,0
52.98,25.45,83.75,0,Wheat,0
90.0,37.35,94.7,1,Sugarcane,0
84.49,24.56,58.11,1,Wheat,0
18.72,34.05,45.89,0,Sugarcane,1
43.38,17.17,33.94,0,Wheat,0
57.04,21.31,20.36,1,Cotton,0
52.77,28.44,58.18,0,Sugarcane,0
26.48,45.92,61.66,1,Cotton,0
83.0,27.45,81.87,1,Cotton,0
67.54,36.91,57.84,0,Sugarcane,1
81.22,23.42,88.74,0,Maize,0
82.99,19.19,67.11,0,Rice,0
73.61,16.93,83.03,0,Wheat,0
47.33,25.08,31.12,0,Wheat,0
61.9,20.2,84.15,1,Maize,0
23.63,20.74,70.64,0,Rice,1
67.26,40.11,32.77,0,Maize,0
25.24,15.52,34.23,0,Rice,1
68.99,33.41,89.49,0,Sugarcane,0
29.52,27.52,22.42,0,Sugarcane,1
19.99,31.72,54.69,0,Cotton,1
24.05,33.57,43.51,0,Cotton,1
10.17,25.34,69.88,0,Sugarcane,0
71.09,24.74,82.97,0,Cotton,0
72.25,39.2,47.03,0,Sugarcane,0
53.77,43.75,52.02,0,Maize,0
23.72,21.36,93.64,0,Wheat,1
17.1,18.22,78.79,1,Sugarcane,0
11.63,44.63,87.29,1,Sugarcane,0
24.09,26.55,52.91,0,Sugarcane,1
85.72,33.19,37.56,0,Cotton,0
30.53,26.86,50.89,0,Cotton,0
40.11,19.15,73.71,1,Cotton,0
18.95,34.45,28.21,1,Cotton,0
28.9,32.33,40.29,0,Maize,1
54.13,21.7,23.5,0,Sugarcane,0
61.66,29.91,52.43,0,Maize,0
30.85,41.3,82.06,0,Cotton,1
14.91,34.48,21.85,0,Maize,1
43.24,18.2,70.65,0,Sugarcane,1
29.91,33.08,89.94,0,Sugarcane,1
28.66,38.19,37.77,0,Cotton,1
91.59,41.16,72.02,0,Sugarcane,0
62.39,35.76,93.13,0,Maize,0
57.33,20.04,92.17,0,Rice,1
45.34,38.44,37.62,0,Sugarcane,1
46.46,37.35,27.52,0,Maize,0
55.98,15.81,31.12,0,Maize,0
69.2,28.59,72.65,0,Maize,0
69.68,25.99,74.43,0,Sugarcane,0
24.59,37.09,70.57,0,Rice,1
52.51,22.13,45.21,0,Cotton,0
45.02,34.5,32.73,0,Cotton,0
83.99,45.14,63.56,0,Sugarcane,0
63.67,41.33,56.28,0,Sugarcane,0
55.26,45.41,74.66,0,Wheat,0
19.81,47.29,53.1,0,Rice,1
61.48,15.35,45.4,0,Maize,0
19.96,35.55,42.01,0,Maize,1
38.66,28.62,35.86,1,Cotton,0
22.14,43.38,39.93,0,Sugarcane,1
68.83,23.31,27.11,0,Rice,0
27.53,47.37,46.01,0,Cotton,1
43.31,35.25,22.74,1,Rice,0
86.13,41.19,33.98,0,Sugarcane,0
27.37,17.82,76.01,0,Maize,1
53.16,21.05,44.41,0,Wheat,0
45.64,40.03,70.12,0,Rice,1
11.54,15.73,73.77,1,Maize,0
77.38,41.96,63.59,0,Rice,0
15.87,15.46,91.9,1,Rice,0
50.31,36.68,21.61,0,Rice,1
57.66,27.05,75.4,0,Sugarcane,1
63.42,35.18,91.91,0,Cotton,0
68.53,37.97,84.67,0,Rice,0
31.53,26.3,32.59,0,Sugarcane,1
10.85,18.56,44.51,0,Wheat,1
71.49,17.3,32.93,0,Cotton,0
55.53,34.43,65.1,1,Sugarcane,0
81.07,32.18,73.41,0,Wheat,0
79.82,39.49,43.78,0,Cotton,0
81.68,31.82,60.46,0,Sugarcane,0
51.23,28.94,71.82,0,Wheat,0
38.36,28.14,51.6,0,Sugarcane,1
77.28,15.87,84.05,0,Wheat,0
48.36,26.07,77.87,1,Rice,1
25.59,47.21,24.85,0,Rice,1
82.67,43.83,66.58,0,Cotton,0
85.02,25.87,37.65,0,Wheat,0
49.64,34.4,61.81,1,Rice,0
16.43,42.96,91.77,0,Cotton,1
42.97,29.56,85.93,0,Maize,1
78.3,15.59,50.34,1,Rice,0
86.65,17.46,41.86,1,Rice,0
27.3,31.84,37.58,0,Sugarcane,1
15.69,46.99,59.94,1,Maize,0
84.57,37.88,28.57,0,Wheat,0
43.1,17.34,61.2,0,Cotton,0
56.05,21.25,20.1,0,Maize,0
92.29,40.45,44.29,1,Wheat,0
15.66,42.77,36.5,0,Rice,1
65.11,35.38,92.84,0,Cotton,0
16.3,36.27,74.54,1,Cotton,0
41.91,15.94,46.22,0,Maize,1
78.32,42.34,26.96,0,Sugarcane,0
46.85,41.01,58.76,0,Wheat,0
94.76,23.55,36.01,0,Maize,0
57.52,38.39,60.23,0,Sugarcane,0
37.3,22.09,82.65,1,Sugarcane,0
28.71,16.33,66.18,0,Sugarcane,1
39.79,21.64,67.53,0,Cotton,0
41.67,20.89,60.58,0,Wheat,0
15.84,26.15,89.54,0,Wheat,1
41.41,28.81,89.89,0,Maize,1
49.46,31.78,58.45,0,Rice,1
71.43,30.73,42.93,0,Maize,0
65.82,23.93,54.47,1,Wheat,0
